log_id,user_id,book_id,start_date,completion_date,is_completed,reminder_opt_in,action_performed,action_verification_date
1016,113.0,22,2025-03-25,2025-04-22,True,False,True,2025-04-28
1017,488.0,25,2025-11-02,2025-11-16,True,True,False,
1018,398.0,40,2025-07-23,2025-08-15,True,False,False,
1019,54.0,6,2025-05-08,,False,False,False,
1020,371.0,3,2025-09-04,2025-09-15,True,False,False,
1021,471.0,40,2025-12-19,,False,True,False,
1022,101.0,22,2025-01-25,,False,False,False,
1023,83.0,18,2025-04-29,,False,False,False,
1024,129.0,16,2025-11-12,,False,True,False,
1025,185.0,22,2025-09-18,2025-09-25,True,True,True,2025-09-26
1026,345.0,15,2025-11-22,,False,False,False,
1027,188.0,22,2024-08-07,2024-09-02,True,True,False,
1028,94.0,10,2025-12-26,2026-01-23,True,False,False,
1029,197.0,28,2025-02-08,,False,True,False,
1030,368.0,12,2024-08-21,2024-08-30,True,False,False,
1031,428.0,1,2025-10-16,2025-11-02,True,False,True,2025-11-08
1032,353.0,11,2025-07-05,2025-07-27,True,False,True,2025-08-07
1033,191.0,9,2024-07-21,,False,False,False,
1034,90.0,12,2024-03-26,,False,False,False,
1035,259.0,23,2025-09-21,2025-10-08,True,False,True,2025-10-14
1036,349.0,19,2024-08-04,2024-08-18,True,True,False,
1037,236.0,14,2025-07-21,,False,True,False,
1038,240.0,15,2025-03-28,2025-04-05,True,True,False,
1039,231.0,37,2025-12-10,2025-12-14,True,False,False,
1040,443.0,6,2024-08-31,,False,False,False,
1041,444.0,22,2025-12-12,,False,False,False,
1042,180.0,36,2025-03-12,2025-03-24,True,False,False,
1043,452.0,15,2025-07-21,2025-08-14,True,False,True,2025-08-24
1044,461.0,10,2025-10-03,2025-10-31,True,True,False,
1045,426.0,17,2025-07-12,2025-07-30,True,False,False,
1046,80.0,40,2025-09-18,2025-10-08,True,True,False,
1047,212.0,16,2025-11-25,,False,True,False,
1048,94.0,39,2025-08-14,,False,False,False,
1049,322.0,9,2025-08-21,2025-09-12,True,False,False,
1050,174.0,20,2025-12-18,,False,False,False,
1051,171.0,17,2025-03-02,2025-03-08,True,False,False,
1052,249.0,27,2025-02-07,,False,False,False,
1053,221.0,17,2025-12-30,,False,False,False,
1054,329.0,24,2025-11-23,2025-11-27,True,True,True,2025-11-28
1055,50.0,21,2024-07-29,2024-08-01,True,False,True,2024-08-05
1056,48.0,16,2025-09-19,2025-09-23,True,True,True,2025-09-30
1057,87.0,2,2025-07-28,2025-08-07,True,False,False,
1058,339.0,36,2025-12-04,2025-12-08,True,True,True,2025-12-10
1059,385.0,13,2024-09-21,,False,True,False,
1060,282.0,6,2025-12-30,,False,False,False,
1061,96.0,21,2025-11-17,,False,True,False,
1062,83.0,21,2025-07-24,2025-08-06,True,True,False,
1063,438.0,15,2024-06-23,2024-07-07,True,True,True,2024-07-15
1064,403.0,26,2025-10-25,2025-11-20,True,True,False,
1065,232.0,5,2025-05-02,,False,False,False,
1066,400.0,22,2025-04-11,2025-04-18,True,True,True,2025-04-19
1067,239.0,34,2024-12-29,2025-01-11,True,False,True,2025-01-22
1068,454.0,4,2025-10-26,2025-11-15,True,False,True,2025-11-20
1069,134.0,13,2024-06-18,,False,False,False,
1070,152.0,20,2025-11-28,,False,True,False,
1071,78.0,3,2025-04-28,,False,False,False,
1072,214.0,37,2025-01-22,,False,False,False,
1073,416.0,30,2025-09-24,,False,True,False,
1074,221.0,22,2025-09-19,2025-09-23,True,True,False,
1075,207.0,22,2025-04-11,2025-04-23,True,False,True,2025-04-28
1076,89.0,7,2025-06-18,,False,False,False,
1077,415.0,22,2025-08-13,2025-09-05,True,True,False,
1078,160.0,33,2025-12-24,2026-01-14,True,True,False,
1079,423.0,26,2025-08-13,,False,False,False,
1080,444.0,26,2025-12-23,,False,True,False,
1081,316.0,33,2024-11-29,,False,False,False,
1082,409.0,11,2025-10-30,,False,True,False,
1083,105.0,24,2025-07-27,2025-08-16,True,True,False,
1084,285.0,2,2025-01-20,,False,False,False,
1085,222.0,39,2025-01-22,,False,False,False,
1086,413.0,2,2025-05-26,2025-06-02,True,False,False,
1087,329.0,38,2025-12-30,2026-01-21,True,False,True,2026-02-04
1088,7.0,35,2025-12-08,2025-12-19,True,False,True,2025-12-29
1089,47.0,14,2025-05-21,,False,False,False,
1090,336.0,29,2024-11-12,,False,False,False,
1091,415.0,3,2025-03-28,,False,False,False,
1092,156.0,23,2025-08-19,,False,False,False,
1093,142.0,11,2024-12-09,,False,False,False,
1094,272.0,19,2025-12-11,2025-12-29,True,False,False,
1095,487.0,7,2024-11-20,2024-12-11,True,True,True,2024-12-12
1096,432.0,8,2024-10-11,2024-10-25,True,True,False,
1097,108.0,6,2025-11-15,,False,True,False,
1098,362.0,9,2025-12-05,2025-12-19,True,True,False,
1099,499.0,15,2024-06-08,2024-06-21,True,True,False,
1100,376.0,14,2025-06-01,2025-06-06,True,True,False,
1101,40.0,20,2025-10-04,2025-10-28,True,True,False,
1102,224.0,21,2025-12-11,,False,False,False,
1103,72.0,3,2025-09-18,2025-10-15,True,False,False,
1104,435.0,9,2025-12-01,,False,False,False,
1105,94.0,28,2025-05-21,,False,False,False,
1106,6.0,21,2025-04-24,,False,True,False,
1107,200.0,14,2025-12-30,2026-01-24,True,False,False,
1108,294.0,10,2025-11-01,2025-11-22,True,True,False,
1109,351.0,33,2025-11-05,2025-11-26,True,False,False,
1110,201.0,34,2025-09-25,,False,True,False,
1111,2.0,36,2025-03-13,2025-04-06,True,True,False,
1112,400.0,37,2025-08-08,2025-09-04,True,False,False,
1113,89.0,37,2025-07-03,,False,True,False,
1114,137.0,12,2025-10-18,2025-11-10,True,False,True,2025-11-13
1115,401.0,32,2025-09-07,2025-09-28,True,False,False,
1116,411.0,6,2025-12-14,2025-12-19,True,False,False,
1117,304.0,5,2024-10-12,2024-11-05,True,False,True,2024-11-08
1118,201.0,11,2025-06-15,,False,False,False,
1119,172.0,8,2024-10-20,,False,False,False,
1120,72.0,32,2025-06-11,,False,False,False,
1121,329.0,39,2025-12-02,2025-12-26,True,True,False,
1122,326.0,8,2025-03-03,2025-03-10,True,True,False,
1123,55.0,8,2025-09-13,,False,True,False,
1124,12.0,14,2024-09-22,2024-10-06,True,False,False,
1125,187.0,28,2025-06-22,2025-07-21,True,True,True,2025-07-27
1126,446.0,8,2025-05-29,,False,True,False,
1127,358.0,15,2025-10-20,,False,True,False,
1128,178.0,30,2025-04-01,2025-04-16,True,True,True,2025-04-17
1129,460.0,2,2025-02-17,,False,True,False,
1130,481.0,39,2025-05-08,,False,True,False,
1131,88.0,9,2025-09-12,2025-09-22,True,True,False,
1132,7.0,19,2025-10-28,2025-11-21,True,True,True,2025-11-23
1133,222.0,2,2025-11-17,2025-12-07,True,True,True,2025-12-10
1134,345.0,28,2025-07-28,2025-08-23,True,True,False,
1135,150.0,37,2025-10-15,,False,False,False,
1136,410.0,1,2025-01-01,2025-01-27,True,True,True,2025-02-03
1137,13.0,34,2025-04-15,,False,False,False,
1138,252.0,28,2025-06-24,2025-07-05,True,False,False,
1139,441.0,26,2024-12-06,2024-12-27,True,False,False,
1140,470.0,16,2024-07-06,2024-07-26,True,True,False,
1141,321.0,14,2024-12-23,,False,True,False,
1142,293.0,34,2025-12-20,,False,True,False,
1143,485.0,18,2024-09-01,,False,True,False,
1144,106.0,37,2024-07-21,,False,False,False,
1145,330.0,9,2025-09-07,,False,True,False,
1146,135.0,21,2025-08-24,,False,False,False,
1147,468.0,28,2025-04-28,,False,False,False,
1148,358.0,28,2025-05-15,2025-05-23,True,True,True,2025-05-24
1149,147.0,12,2025-12-20,,False,True,False,
1150,473.0,39,2025-03-30,2025-04-19,True,True,True,2025-04-29
1151,118.0,13,2025-09-27,2025-10-18,True,False,False,
1152,48.0,32,2024-07-14,2024-08-02,True,False,False,
1153,277.0,26,2025-06-22,2025-06-28,True,False,False,
1154,196.0,1,2025-05-18,,False,True,False,
1155,446.0,15,2025-03-03,,False,True,False,
1156,213.0,18,2025-04-10,2025-04-25,True,False,False,
1157,301.0,34,2025-11-02,,False,True,False,
1158,278.0,27,2024-10-27,2024-11-14,True,False,False,
1159,114.0,25,2025-05-03,,False,True,False,
1160,363.0,9,2025-12-23,,False,False,False,
1161,418.0,20,2025-04-28,2025-05-08,True,False,False,
1162,443.0,6,2024-12-04,,False,False,False,
1163,352.0,15,2025-08-16,2025-09-11,True,False,False,
1164,319.0,21,2025-12-20,2026-01-14,True,False,False,
1165,291.0,25,2025-09-01,,False,False,False,
1166,446.0,31,2024-10-06,,False,False,False,
1167,373.0,33,2025-09-13,,False,False,False,
1168,49.0,15,2024-11-06,2024-11-14,True,False,True,2024-11-25
1169,348.0,10,2025-09-09,2025-10-08,True,True,False,
1170,138.0,28,2024-11-05,2024-11-12,True,True,True,2024-11-19
1171,333.0,8,2025-11-16,2025-12-02,True,False,False,
1172,379.0,6,2024-10-26,,False,True,False,
1173,103.0,35,2025-09-09,2025-09-28,True,False,False,
1174,280.0,11,2025-11-19,,False,False,False,
1175,420.0,40,2025-11-08,,False,True,False,
1176,456.0,26,2025-09-10,2025-09-19,True,False,False,
1177,182.0,20,2025-07-16,2025-07-31,True,True,False,
1178,84.0,40,2025-09-26,2025-10-17,True,False,False,
1179,303.0,18,2024-12-22,,False,True,False,
1180,66.0,17,2025-07-01,,False,False,False,
1181,387.0,33,2025-12-23,2026-01-08,True,True,False,
1182,291.0,37,2025-12-19,,False,False,False,
1183,108.0,7,2025-11-24,2025-12-09,True,False,False,
1184,316.0,12,2024-12-10,2024-12-24,True,True,True,2025-01-02
1185,55.0,11,2025-07-07,2025-07-18,True,False,False,
1186,451.0,24,2025-11-03,,False,False,False,
1187,130.0,31,2025-03-22,,False,True,False,
1188,368.0,9,2025-02-08,,False,False,False,
1189,325.0,29,2025-07-17,2025-07-23,True,True,False,
1190,427.0,13,2025-09-25,2025-10-13,True,True,True,2025-10-14
1191,487.0,12,2024-08-24,,False,False,False,
1192,392.0,14,2025-07-15,2025-07-22,True,False,True,2025-07-25
1193,185.0,7,2025-04-06,2025-04-15,True,True,False,
1194,416.0,18,2025-06-21,,False,True,False,
1195,325.0,7,2024-07-18,,False,False,False,
1196,75.0,39,2025-08-28,2025-09-23,True,True,True,2025-10-03
1197,294.0,9,2025-12-16,,False,False,False,
1198,139.0,14,2025-03-03,,False,True,False,
1199,25.0,20,2025-04-03,,False,False,False,
1200,219.0,19,2025-12-07,,False,False,False,
1201,211.0,32,2024-09-09,2024-09-15,True,False,True,2024-09-19
1202,235.0,39,2025-10-24,,False,True,False,
1203,207.0,23,2025-01-11,2025-02-06,True,True,True,2025-02-08
1204,79.0,35,2025-12-11,2025-12-26,True,True,True,2025-12-28
1205,415.0,30,2025-07-01,2025-07-14,True,True,True,2025-07-25
1206,286.0,26,2025-09-22,2025-10-20,True,True,False,
1207,189.0,19,2025-10-26,2025-11-22,True,False,False,
1208,100.0,39,2025-10-18,,False,True,False,
1209,307.0,22,2025-05-13,2025-05-16,True,False,False,
1210,321.0,6,2025-12-20,,False,False,False,
1211,411.0,29,2025-12-23,,False,False,False,
1212,110.0,22,2025-12-25,2025-12-29,True,True,False,
1213,102.0,30,2025-10-17,,False,True,False,
1214,103.0,40,2025-12-25,2026-01-17,True,False,True,2026-01-22
1215,378.0,30,2025-12-12,2026-01-03,True,True,True,2026-01-11
1216,108.0,12,2025-11-17,,False,True,False,
1217,80.0,33,2025-11-17,,False,True,False,
1218,464.0,15,2025-10-04,,False,True,False,
1219,113.0,1,2025-07-07,,False,False,False,
1220,308.0,26,2025-11-14,2025-11-28,True,True,False,
1221,287.0,19,2025-10-31,,False,True,False,
1222,423.0,2,2025-12-25,2025-12-28,True,True,False,
1223,16.0,24,2025-09-06,,False,False,False,
1224,70.0,33,2025-08-20,2025-09-04,True,True,False,
1225,103.0,16,2024-05-14,2024-06-09,True,False,True,2024-06-18
1226,92.0,12,2024-02-27,2024-03-09,True,True,True,2024-03-15
1227,204.0,12,2025-07-09,2025-07-25,True,False,False,
1228,410.0,37,2025-05-12,,False,True,False,
1229,168.0,18,2025-11-14,2025-11-22,True,False,False,
1230,341.0,31,2025-06-13,,False,True,False,
1231,435.0,6,2025-12-13,2026-01-09,True,True,False,
1232,150.0,16,2025-10-02,2025-10-25,True,False,True,2025-11-02
1233,436.0,22,2025-12-20,2026-01-12,True,False,False,
1234,95.0,6,2025-12-17,2026-01-07,True,False,True,2026-01-17
1235,195.0,15,2024-08-20,2024-09-13,True,False,False,
1236,9.0,15,2025-07-13,2025-08-05,True,False,False,
1237,347.0,34,2025-10-21,,False,False,False,
1238,326.0,11,2025-04-17,,False,False,False,
1239,171.0,31,2025-09-28,,False,True,False,
1240,379.0,40,2024-11-20,2024-11-27,True,True,True,2024-12-06
1241,225.0,2,2025-09-21,2025-10-04,True,True,False,
1242,220.0,8,2025-12-26,,False,True,False,
1243,324.0,16,2025-08-17,2025-09-09,True,False,False,
1244,461.0,24,2025-08-03,,False,False,False,
1245,266.0,27,2025-12-11,2025-12-26,True,False,False,
1246,249.0,39,2025-05-01,2025-05-05,True,False,True,2025-05-13
1247,454.0,33,2025-01-27,2025-02-16,True,True,False,
1248,372.0,31,2025-05-21,,False,True,False,
1249,303.0,6,2025-05-26,2025-06-03,True,False,False,
1250,259.0,5,2025-04-10,2025-04-15,True,True,True,2025-04-17
1251,356.0,12,2025-12-29,2026-01-19,True,True,False,
1252,247.0,36,2025-05-28,2025-06-07,True,False,True,2025-06-21
1253,282.0,40,2025-12-27,2026-01-17,True,False,False,
1254,93.0,15,2025-11-23,2025-12-09,True,False,False,
1255,110.0,32,2025-09-30,2025-10-03,True,False,False,
1256,299.0,32,2025-08-17,2025-09-09,True,False,False,
1257,229.0,2,2025-09-29,,False,False,False,
1258,115.0,33,2025-09-15,,False,True,False,
1259,148.0,35,2025-10-26,,False,True,False,
1260,311.0,4,2025-07-08,2025-07-16,True,True,False,
1261,35.0,2,2025-05-04,2025-05-20,True,True,True,2025-05-25
1262,198.0,20,2025-12-24,2026-01-19,True,False,False,
1263,415.0,6,2025-10-04,,False,True,False,
1264,102.0,10,2025-09-10,2025-09-22,True,False,False,
1265,372.0,26,2025-06-04,2025-06-29,True,False,False,
1266,172.0,34,2025-06-06,2025-06-15,True,True,True,2025-06-22
1267,334.0,28,2025-09-17,2025-09-28,True,True,True,2025-10-04
1268,16.0,38,2024-09-24,2024-10-03,True,True,False,
1269,412.0,11,2024-09-23,2024-09-30,True,True,False,
1270,396.0,36,2025-11-21,2025-12-07,True,False,False,
1271,85.0,33,2025-10-22,,False,True,False,
1272,413.0,3,2024-09-21,2024-10-08,True,True,True,2024-10-18
1273,249.0,15,2025-09-12,2025-09-25,True,True,True,2025-09-29
1274,356.0,17,2025-12-30,2026-01-02,True,True,True,2026-01-03
1275,487.0,9,2025-06-07,2025-06-21,True,False,True,2025-06-27
1276,13.0,26,2025-03-30,,False,False,False,
1277,200.0,36,2025-12-31,,False,False,False,
1278,98.0,6,2025-11-28,,False,False,False,
1279,168.0,4,2025-10-05,2025-10-24,True,False,False,
1280,224.0,38,2025-07-22,2025-08-15,True,True,False,
1281,289.0,31,2025-08-14,,False,False,False,
1282,159.0,6,2025-11-15,,False,True,False,
1283,363.0,38,2025-06-14,,False,True,False,
1284,107.0,37,2025-09-26,2025-10-04,True,False,False,
1285,259.0,3,2025-01-17,,False,False,False,
1286,398.0,29,2025-04-25,2025-05-16,True,False,False,
1287,38.0,14,2025-09-21,,False,False,False,
1288,278.0,29,2025-05-09,2025-05-14,True,False,False,
1289,436.0,1,2025-07-18,2025-08-10,True,True,False,
1290,75.0,19,2025-10-31,,False,True,False,
1291,342.0,27,2025-11-14,,False,False,False,
1292,64.0,6,2024-10-02,,False,True,False,
1293,300.0,27,2024-06-06,2024-06-09,True,False,False,
1294,98.0,9,2025-09-11,,False,False,False,
1295,17.0,11,2025-01-04,,False,False,False,
1296,206.0,13,2025-02-24,,False,True,False,
1297,103.0,3,2024-03-27,,False,True,False,
1298,4.0,28,2025-10-08,,False,False,False,
1299,334.0,12,2025-09-08,2025-09-18,True,False,False,
1300,432.0,34,2025-09-05,,False,False,False,
1301,192.0,18,2025-01-10,2025-02-07,True,False,False,
1302,296.0,30,2025-08-05,,False,False,False,
1303,368.0,23,2024-12-31,2025-01-05,True,True,False,
1304,455.0,40,2025-09-01,,False,False,False,
1305,80.0,10,2025-07-29,2025-08-03,True,False,False,
1306,362.0,27,2025-10-13,2025-10-28,True,True,True,2025-11-05
1307,97.0,38,2024-02-11,2024-02-16,True,True,False,
1308,481.0,32,2025-01-25,,False,False,False,
1309,428.0,25,2025-03-18,2025-03-23,True,False,False,
1310,489.0,24,2025-09-18,2025-09-29,True,False,False,
1311,407.0,14,2025-11-17,2025-12-02,True,False,False,
1312,263.0,4,2025-12-16,,False,False,False,
1313,187.0,27,2025-12-27,,False,True,False,
1314,234.0,33,2025-01-01,,False,True,False,
1315,336.0,39,2024-08-27,2024-09-16,True,False,True,2024-09-29
1316,43.0,14,2025-02-08,2025-02-11,True,True,True,2025-02-12
1317,263.0,15,2025-11-23,2025-12-06,True,True,True,2025-12-08
1318,13.0,28,2025-09-14,2025-09-18,True,False,False,
1319,439.0,26,2025-12-02,2025-12-08,True,True,False,
1320,243.0,15,2025-12-21,,False,False,False,
1321,80.0,14,2025-07-07,,False,True,False,
1322,273.0,17,2024-10-13,2024-10-18,True,False,False,
1323,321.0,26,2025-04-03,2025-04-12,True,False,False,
1324,242.0,12,2025-07-12,,False,True,False,
1325,58.0,28,2025-12-24,2026-01-12,True,True,True,2026-01-13
1326,228.0,12,2025-06-29,,False,False,False,
1327,164.0,18,2025-02-10,2025-02-22,True,True,False,
1328,50.0,28,2025-09-23,,False,True,False,
1329,393.0,10,2025-07-31,2025-08-10,True,True,True,2025-08-11
1330,325.0,6,2025-12-13,2026-01-08,True,False,False,
1331,84.0,2,2025-08-24,2025-08-31,True,False,False,
1332,295.0,19,2024-08-31,,False,False,False,
1333,89.0,8,2025-03-05,,False,True,False,
1334,179.0,9,2025-03-04,2025-03-28,True,True,False,
1335,256.0,12,2025-12-11,2025-12-28,True,True,True,2025-12-29
1336,285.0,28,2025-02-17,2025-03-08,True,False,False,
1337,343.0,28,2024-09-18,,False,True,False,
1338,308.0,22,2025-12-05,,False,False,False,
1339,138.0,3,2024-12-10,2024-12-14,True,True,False,
1340,385.0,6,2025-07-24,,False,True,False,
1341,254.0,24,2024-12-12,,False,True,False,
1342,47.0,31,2025-08-01,,False,True,False,
1343,422.0,4,2025-06-24,2025-06-27,True,False,False,
1344,351.0,8,2025-04-16,,False,True,False,
1345,461.0,40,2025-07-02,,False,False,False,
1346,298.0,7,2024-10-19,2024-11-09,True,True,True,2024-11-11
1347,353.0,19,2025-06-10,,False,False,False,
1348,314.0,37,2024-04-01,,False,False,False,
1349,435.0,34,2025-12-26,2026-01-22,True,False,False,
1350,214.0,32,2024-12-29,2025-01-15,True,False,False,
1351,159.0,39,2025-11-30,,False,True,False,
1352,369.0,25,2025-11-29,2025-12-06,True,True,False,
1353,435.0,39,2025-12-01,2025-12-29,True,True,True,2025-12-30
1354,325.0,6,2025-11-13,,False,False,False,
1355,245.0,18,2025-10-24,,False,False,False,
1356,433.0,34,2025-05-10,,False,False,False,
1357,185.0,27,2025-11-03,2025-11-09,True,True,False,
1358,294.0,27,2025-12-24,2026-01-11,True,False,False,
1359,266.0,35,2025-12-12,,False,False,False,
1360,116.0,5,2025-12-22,2026-01-02,True,True,True,2026-01-13
1361,180.0,39,2025-10-10,2025-11-06,True,True,False,
1362,221.0,14,2025-08-10,2025-09-08,True,True,True,2025-09-09
1363,478.0,18,2025-11-19,,False,True,False,
1364,373.0,39,2025-03-16,,False,True,False,
1365,354.0,37,2024-05-18,2024-05-21,True,False,False,
1366,374.0,15,2025-01-08,,False,True,False,
1367,212.0,40,2025-12-16,,False,True,False,
1368,466.0,3,2024-10-06,,False,False,False,
1369,404.0,18,2025-12-16,,False,False,False,
1370,406.0,11,2025-11-29,2025-12-02,True,True,False,
1371,387.0,10,2025-09-04,2025-09-10,True,False,True,2025-09-23
1372,314.0,15,2025-05-26,2025-06-09,True,True,True,2025-06-18
1373,114.0,9,2025-01-07,2025-01-28,True,True,True,2025-02-07
1374,384.0,32,2025-01-17,2025-02-04,True,False,False,
1375,44.0,29,2025-04-18,,False,False,False,
1376,370.0,27,2024-08-31,,False,False,False,
1377,396.0,23,2025-11-03,2025-11-09,True,False,False,
1378,352.0,1,2025-07-25,,False,True,False,
1379,178.0,25,2025-06-10,,False,True,False,
1380,126.0,3,2025-12-15,2025-12-22,True,False,False,
1381,257.0,37,2025-12-16,2026-01-11,True,True,True,2026-01-22
1382,228.0,22,2025-08-19,2025-09-01,True,False,False,
1383,389.0,25,2024-11-11,2024-11-28,True,True,False,
1384,130.0,7,2025-07-16,2025-08-08,True,False,False,
1385,382.0,40,2025-07-05,,False,False,False,
1386,193.0,25,2025-12-10,2026-01-01,True,False,False,
1387,302.0,3,2025-11-23,,False,False,False,
1388,45.0,18,2025-10-14,2025-10-19,True,True,False,
1389,385.0,10,2025-09-02,2025-09-22,True,True,True,2025-09-23
1390,401.0,30,2025-04-27,2025-05-26,True,True,False,
1391,143.0,32,2025-11-22,2025-12-21,True,False,False,
1392,162.0,20,2025-11-24,,False,False,False,
1393,338.0,18,2025-06-20,2025-07-12,True,False,False,
1394,256.0,17,2025-10-21,2025-10-30,True,True,False,
1395,330.0,38,2025-12-07,,False,True,False,
1396,100.0,3,2025-11-25,2025-12-10,True,False,False,
1397,6.0,6,2025-09-23,,False,False,False,
1398,40.0,36,2025-08-03,2025-08-31,True,True,True,2025-09-03
1399,195.0,40,2025-03-03,,False,True,False,
1400,396.0,16,2025-11-29,2025-12-13,True,True,False,
1401,63.0,18,2024-09-25,2024-10-12,True,True,True,2024-10-18
1402,483.0,14,2025-04-18,,False,True,False,
1403,31.0,6,2025-10-16,2025-10-19,True,False,False,
1404,51.0,13,2025-11-18,,False,False,False,
1405,38.0,31,2025-11-15,2025-11-28,True,True,True,2025-12-06
1406,454.0,26,2025-02-08,2025-03-03,True,False,False,
1407,500.0,38,2025-05-04,,False,True,False,
1408,31.0,14,2025-09-16,2025-09-26,True,False,False,
1409,427.0,26,2025-10-11,,False,False,False,
1410,379.0,17,2025-07-25,2025-08-17,True,True,False,
1411,394.0,1,2025-08-23,2025-09-12,True,False,True,2025-09-14
1412,117.0,18,2025-08-18,2025-08-31,True,True,False,
1413,238.0,34,2025-10-19,2025-11-13,True,False,False,
1414,212.0,10,2025-12-26,,False,True,False,
1415,141.0,6,2025-12-18,2026-01-14,True,True,True,2026-01-21
1416,303.0,30,2025-11-03,2025-11-24,True,False,True,2025-12-02
1417,379.0,30,2025-03-27,,False,True,False,
1418,45.0,15,2025-09-13,,False,False,False,
1419,351.0,17,2025-09-02,,False,False,False,
1420,136.0,24,2025-10-10,,False,False,False,
1421,177.0,25,2025-12-23,2026-01-14,True,False,False,
1422,132.0,36,2024-11-27,2024-12-25,True,True,False,
1423,483.0,32,2024-11-30,,False,False,False,
1424,380.0,23,2025-10-08,,False,False,False,
1425,344.0,21,2025-12-19,,False,False,False,
1426,286.0,8,2025-09-20,2025-09-23,True,True,False,
1427,444.0,10,2025-12-07,,False,False,False,
1428,264.0,34,2025-11-01,2025-11-24,True,False,False,
1429,401.0,32,2024-08-15,2024-09-06,True,False,False,
1430,217.0,25,2025-04-27,,False,True,False,
1431,398.0,18,2025-08-12,2025-08-20,True,True,True,2025-08-26
1432,371.0,40,2025-10-28,2025-11-21,True,False,False,
1433,3.0,6,2025-09-17,2025-10-13,True,True,True,2025-10-19
1434,96.0,13,2025-05-16,2025-06-05,True,False,False,
1435,131.0,27,2025-11-23,,False,True,False,
1436,,15,2025-11-06,2025-11-25,True,False,True,2025-11-29
1437,320.0,12,2025-02-27,2025-03-19,True,True,True,2025-03-28
1438,73.0,10,2024-11-26,2024-12-17,True,True,False,
1439,451.0,40,2025-12-13,,False,True,False,
1440,96.0,18,2024-09-19,2024-10-17,True,True,False,
1441,432.0,4,2025-07-03,,False,False,False,
1442,,25,2025-08-15,2025-08-31,True,True,False,
1443,463.0,37,2025-01-18,,False,True,False,
1444,417.0,27,2025-11-21,,False,True,False,
1445,434.0,12,2025-10-28,,False,True,False,
1446,48.0,3,2025-04-09,,False,True,False,
1447,85.0,30,2025-10-08,2025-10-28,True,False,True,2025-11-01
1448,307.0,27,2025-12-09,2025-12-20,True,False,False,
1449,253.0,2,2025-10-09,2025-10-27,True,True,True,2025-11-05
1450,173.0,15,2025-04-28,,False,False,False,
1451,499.0,23,2024-09-09,2024-10-06,True,False,True,2024-10-16
1452,432.0,7,2025-09-02,2025-09-23,True,True,True,2025-09-28
1453,106.0,28,2024-08-16,,False,False,False,
1454,145.0,36,2025-09-25,,False,True,False,
1455,233.0,3,2025-05-09,2025-05-23,True,False,False,
1456,75.0,38,2025-11-04,2025-11-11,True,True,False,
1457,56.0,28,2025-01-18,2025-02-13,True,True,True,2025-02-14
1458,242.0,37,2025-08-07,,False,False,False,
1459,124.0,12,2025-06-01,2025-06-13,True,False,True,2025-06-15
1460,233.0,9,2025-03-01,,False,True,False,
1461,335.0,25,2025-12-26,2026-01-13,True,False,False,
1462,367.0,24,2025-08-30,,False,False,False,
1463,281.0,24,2025-06-22,,False,False,False,
1464,255.0,1,2025-12-09,2025-12-20,True,True,True,2025-12-29
1465,397.0,1,2025-01-30,,False,False,False,
1466,405.0,7,2025-10-14,2025-11-03,True,True,False,
1467,103.0,37,2024-04-06,,False,False,False,
1468,471.0,13,2025-10-20,,False,True,False,
1469,157.0,26,2025-04-07,2025-04-23,True,True,False,
1470,236.0,40,2025-12-08,2025-12-13,True,False,False,
1471,294.0,24,2025-11-27,,False,False,False,
1472,314.0,20,2025-12-30,2026-01-17,True,False,True,2026-01-29
1473,25.0,37,2025-12-20,,False,True,False,
1474,356.0,9,2025-12-27,,False,False,False,
1475,277.0,11,2025-12-08,2026-01-02,True,False,True,2026-01-14
1476,228.0,27,2025-09-24,2025-10-05,True,True,False,
1477,155.0,29,2025-11-01,,False,False,False,
1478,148.0,32,2025-06-20,,False,True,False,
1479,151.0,10,2025-07-27,2025-08-12,True,True,False,
1480,372.0,36,2025-10-28,2025-11-20,True,False,True,2025-11-23
1481,88.0,16,2025-01-25,,False,False,False,
1482,11.0,11,2025-12-02,,False,True,False,
1483,488.0,32,2024-11-06,2024-11-13,True,True,False,
1484,110.0,7,2025-12-21,2026-01-01,True,True,False,
1485,302.0,25,2025-12-09,2025-12-13,True,True,True,2025-12-14
1486,265.0,16,2025-05-28,,False,False,False,
1487,344.0,16,2025-12-19,,False,False,False,
1488,40.0,40,2025-04-29,,False,True,False,
1489,7.0,7,2025-11-08,2025-11-28,True,True,True,2025-12-06
1490,101.0,16,2025-08-31,2025-09-18,True,True,True,2025-09-21
1491,319.0,39,2025-12-17,,False,True,False,
1492,228.0,1,2024-11-21,,False,False,False,
1493,406.0,36,2025-11-28,2025-12-15,True,True,True,2025-12-23
1494,428.0,35,2025-12-08,,False,False,False,
1495,169.0,7,2025-12-27,2026-01-11,True,False,False,
1496,359.0,18,2025-10-25,2025-10-31,True,False,False,
1497,125.0,22,2025-11-07,2025-12-03,True,True,True,2025-12-08
1498,498.0,18,2024-04-23,2024-05-22,True,True,False,
1499,174.0,15,2025-11-15,2025-12-12,True,True,False,
1500,211.0,16,2024-11-03,,False,False,False,
1501,176.0,30,2025-03-31,2025-04-04,True,False,True,2025-04-16
1502,319.0,29,2025-12-15,,False,True,False,
1503,394.0,1,2025-05-29,2025-06-07,True,False,True,2025-06-09
1504,80.0,18,2025-09-21,2025-10-07,True,False,True,2025-10-14
